atriz;SUBSTANTIVO
atrizes;ELEMENTO_SOCIAL
atropelamento;SUBSTANTIVO
atropelar;VERBO
atrás;ELEMENTO_SOCIAL
atual;QUALIFICADOR
atuar;VERBO
atum enlatado;ELEMENTO_SOCIAL
atum;SUBSTANTIVO
até a próxima;ELEMENTO_SOCIAL
Até logo;ELEMENTO_SOCIAL
atéria;ELEMENTO_SOCIAL
atúns;ELEMENTO_SOCIAL
audiofone;ELEMENTO_SOCIAL
auditório;SUBSTANTIVO
aula de educação artística;ELEMENTO_SOCIAL
aula de educação física;ELEMENTO_SOCIAL
aula de educação plástica;ELEMENTO_SOCIAL
aula de idiomas;ELEMENTO_SOCIAL
aula de linguagem;ELEMENTO_SOCIAL
aula de matemática;ELEMENTO_SOCIAL
aula de música;ELEMENTO_SOCIAL
aula de psicomotricidade;ELEMENTO_SOCIAL
aula de religião;ELEMENTO_SOCIAL
aula multissensorial;ELEMENTO_SOCIAL
aula à distância;ELEMENTO_SOCIAL
aula;SUBSTANTIVO
aulas de educação física;ELEMENTO_SOCIAL
aulas de linguagem;ELEMENTO_SOCIAL
aulas de matemática;ELEMENTO_SOCIAL
aulas de religião;ELEMENTO_SOCIAL
aumentar o volume;ELEMENTO_SOCIAL
aumentar;VERBO
auscultar;VERBO
Austrália;ELEMENTO_SOCIAL
autismo;SUBSTANTIVO
auto-estima;ELEMENTO_SOCIAL
auto-estrada;SUBSTANTIVO
auto-falante;ELEMENTO_SOCIAL
auto-falantes;ELEMENTO_SOCIAL
automóveis;ELEMENTO_SOCIAL
automóvel;QUALIFICADOR
autos;ELEMENTO_SOCIAL
autônomo;QUALIFICADOR
auxiliar técnico sanitário;ELEMENTO_SOCIAL
auxiliar;QUALIFICADOR
avançar;VERBO
ave rapina;ELEMENTO_SOCIAL
ave;SUBSTANTIVO
aveia;SUBSTANTIVO
avela;ELEMENTO_SOCIAL
avelãs;ELEMENTO_SOCIAL
avenida;SUBSTANTIVO
avenidas;ELEMENTO_SOCIAL
avental;SUBSTANTIVO
aventura;SUBSTANTIVO
aventuras;ELEMENTO_SOCIAL
aventureiro;QUALIFICADOR
aventureiros;ELEMENTO_SOCIAL
aves;ELEMENTO_SOCIAL
avestruz;SUBSTANTIVO
aviao caça;ELEMENTO_SOCIAL
avicultor;SUBSTANTIVO
avioes caças;ELEMENTO_SOCIAL
avioes de papel;ELEMENTO_SOCIAL
avioes;ELEMENTO_SOCIAL
aviso;SUBSTANTIVO
avisos;ELEMENTO_SOCIAL
aviário;QUALIFICADOR
avião de papel;ELEMENTO_SOCIAL
avião;SUBSTANTIVO
avozinho;ELEMENTO_SOCIAL
avozinhos;ELEMENTO_SOCIAL
avó;SUBSTANTIVO
avós;ELEMENTO_SOCIAL
avózinha;ELEMENTO_SOCIAL
avózinhas;ELEMENTO_SOCIAL
avô;SUBSTANTIVO
avôs;ELEMENTO_SOCIAL
axila;SUBSTANTIVO
axilas;ELEMENTO_SOCIAL
azeite de girasol;ELEMENTO_SOCIAL
azeite de oliva;ELEMENTO_SOCIAL
azeite;SUBSTANTIVO
azeiteira;SUBSTANTIVO
azeitona negra;ELEMENTO_SOCIAL
azeitona verde;ELEMENTO_SOCIAL
azeitona;SUBSTANTIVO
azeitonas enlatadas;ELEMENTO_SOCIAL
azeitonas pretas enlatadas;ELEMENTO_SOCIAL
azeitonas pretas;ELEMENTO_SOCIAL
azeitonas recheadas enlatadas;ELEMENTO_SOCIAL
azeitonas verdes enlatadas;ELEMENTO_SOCIAL
azeitonas verdes;ELEMENTO_SOCIAL
azeitonas;ELEMENTO_SOCIAL
azevinho;SUBSTANTIVO
azevinhos;ELEMENTO_SOCIAL
azul claro;ELEMENTO_SOCIAL
azul escuro;ELEMENTO_SOCIAL
azul;QUALIFICADOR
azulejado;ELEMENTO_SOCIAL
azulejados;ELEMENTO_SOCIAL
azulejo;SUBSTANTIVO
azulejos;ELEMENTO_SOCIAL
açafrão;SUBSTANTIVO
açoitar;VERBO
açougue;SUBSTANTIVO
açougueira;ELEMENTO_SOCIAL
açougueiro;SUBSTANTIVO
açougueiros;ELEMENTO_SOCIAL
açougues;ELEMENTO_SOCIAL
açucarar;VERBO
açucareiro;QUALIFICADOR
açucareiros;ELEMENTO_SOCIAL
açúcar mascavo;ELEMENTO_SOCIAL
açúcar;SUBSTANTIVO
aí;ELEMENTO_SOCIAL
b;ELEMENTO_SOCIAL
B;LETRA_NUMERO
babador;SUBSTANTIVO
bacalhau;SUBSTANTIVO
bacalhaus;ELEMENTO_SOCIAL
bacon;ELEMENTO_SOCIAL
bactéria;SUBSTANTIVO
bactérias;ELEMENTO_SOCIAL
bacía;ELEMENTO_SOCIAL
badminton;ELEMENTO_SOCIAL
